Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
545,CA-2014-103849,2014-05-11,2014-05-16,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,Central,76106,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",100.79,1,0.20,6.30
566,CA-2017-137099,2017-12-07,2017-12-10,"First Class",FP-14320,"Frank Preis",Consumer,"United States","Los Angeles",California,West,90008,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",374.38,3,0.20,46.80
574,CA-2017-164826,2017-12-28,2018-01-04,"Standard Class",JF-15415,"Jennifer Ferguson",Consumer,"United States","New York City","New York",East,10024,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",14.85,3,0.00,4.01
582,CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,West,80219,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",470.38,3,0.20,52.92
583,CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,West,80219,TEC-PH-10000586,Technology,Phones,"AT&T SB67148 SynJ",105.58,2,0.20,9.24
586,CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,West,80219,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",406.37,4,0.20,30.48
589,US-2016-156986,2016-03-20,2016-03-24,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Salem,Oregon,West,97301,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",84.78,2,0.20,-20.14
594,CA-2014-135405,2014-01-09,2014-01-13,"Standard Class",MS-17830,"Melanie Seite",Consumer,"United States",Laredo,Texas,Central,78041,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",31.20,3,0.20,9.75
596,CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,West,92024,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.98,3,0.20,434.99
597,CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,West,92024,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",445.96,5,0.20,55.75
600,US-2016-100720,2016-07-16,2016-07-21,"Standard Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Philadelphia,Pennsylvania,East,19120,TEC-PH-10001425,Technology,Phones,"Mophie Juice Pack Helium for iPhone",143.98,3,0.40,-28.80
601,US-2016-100720,2016-07-16,2016-07-21,"Standard Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Philadelphia,Pennsylvania,East,19120,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",494.38,4,0.40,-115.35
610,US-2014-105767,2014-05-23,2014-05-27,"Standard Class",AR-10510,"Andrew Roberts",Consumer,"United States",Philadelphia,Pennsylvania,East,19134,TEC-PH-10003092,Technology,Phones,"Motorola L804",55.19,2,0.40,-10.12
611,CA-2016-161816,2016-04-28,2016-05-01,"First Class",NB-18655,"Nona Balk",Corporate,"United States",Dallas,Texas,Central,75217,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",369.58,3,0.20,41.58
614,CA-2016-121223,2016-09-11,2016-09-13,"Second Class",GD-14590,"Giulietta Dortch",Corporate,"United States",Philadelphia,Pennsylvania,East,19143,TEC-PH-10004667,Technology,Phones,"Cisco 8x8 Inc. 6753i IP Business Phone System",728.95,9,0.40,-157.94
615,CA-2017-138611,2017-11-14,2017-11-17,"Second Class",CK-12595,"Clytie Kelty",Consumer,"United States","Grove City",Ohio,East,43123,TEC-PH-10000011,Technology,Phones,"PureGear Roll-On Screen Protector",119.94,10,0.40,15.99
620,CA-2017-117947,2017-08-18,2017-08-23,"Second Class",NG-18355,"Nat Gilpin",Corporate,"United States","New York City","New York",East,10011,TEC-PH-10002538,Technology,Phones,"Grandstream GXP1160 VoIP phone",37.91,1,0.00,10.99
632,US-2016-135720,2016-12-11,2016-12-13,"Second Class",FM-14380,"Fred McMath",Consumer,"United States",Aurora,Colorado,West,80013,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",119.80,5,0.20,29.95
633,US-2016-135720,2016-12-11,2016-12-13,"Second Class",FM-14380,"Fred McMath",Consumer,"United States",Aurora,Colorado,West,80013,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",300.77,4,0.20,30.08
634,CA-2017-144694,2017-09-24,2017-09-26,"Second Class",BD-11605,"Brian Dahlen",Consumer,"United States",Miami,Florida,South,33180,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.20,2.46
644,CA-2017-106103,2017-06-10,2017-06-15,"Standard Class",SC-20305,"Sean Christensen",Consumer,"United States","Rochester Hills",Michigan,Central,48307,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",132.52,4,0.00,54.33
650,CA-2016-160745,2016-12-11,2016-12-16,"Second Class",AR-10825,"Anthony Rawles",Corporate,"United States",Vancouver,Washington,West,98661,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",302.38,3,0.20,22.68
651,CA-2016-160745,2016-12-11,2016-12-16,"Second Class",AR-10825,"Anthony Rawles",Corporate,"United States",Vancouver,Washington,West,98661,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",316.00,4,0.00,31.60
654,CA-2017-140844,2017-06-19,2017-06-23,"Standard Class",AR-10405,"Allen Rosenblatt",Corporate,"United States","New York City","New York",East,10035,TEC-AC-10001101,Technology,Accessories,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",103.12,8,0.00,10.31
668,CA-2017-132682,2017-06-08,2017-06-10,"Second Class",TH-21235,"Tiffany House",Corporate,"United States",Dallas,Texas,Central,75081,TEC-PH-10004042,Technology,Phones,"ClearOne Communications CHAT 70 OC Speaker Phone",381.58,3,0.20,28.62
676,CA-2017-130351,2017-12-05,2017-12-08,"First Class",RB-19570,"Rob Beeghly",Consumer,"United States",Columbus,Indiana,Central,47201,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",99.39,3,0.00,40.75
678,US-2017-119438,2017-03-18,2017-03-23,"Standard Class",CD-11980,"Carol Darley",Consumer,"United States",Tyler,Texas,Central,75701,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.82,3,0.20,4.52
684,US-2017-168116,2017-11-04,2017-11-04,"Same Day",GT-14635,"Grant Thornton",Corporate,"United States",Burlington,"North Carolina",South,27217,TEC-MA-10004125,Technology,Machines,"Cubify CubeX 3D Printer Triple Head Print",7999.98,4,0.50,-3839.99
686,CA-2014-157784,2014-07-05,2014-07-08,"First Class",MC-17845,"Michael Chen",Consumer,"United States",Jackson,Mississippi,South,39212,TEC-AC-10003911,Technology,Accessories,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",479.97,3,0.00,163.19
691,US-2014-117135,2014-06-21,2014-06-23,"Second Class",NP-18325,"Naresj Patel",Consumer,"United States",Waynesboro,Virginia,South,22980,TEC-PH-10002033,Technology,Phones,"Konftel 250 Conference phone - Charcoal black",284.82,1,0.00,74.05
693,CA-2015-131534,2015-03-28,2015-04-02,"Standard Class",AB-10165,"Alan Barnes",Consumer,"United States","Los Angeles",California,West,90036,TEC-AC-10002253,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",166.24,1,0.00,24.94
707,CA-2014-138527,2014-09-12,2014-09-17,"Standard Class",BN-11470,"Brad Norvell",Corporate,"United States",Cary,"North Carolina",South,27511,TEC-AC-10002399,Technology,Accessories,"SanDisk Cruzer 32 GB USB Flash Drive",15.22,1,0.20,2.28
708,CA-2014-112158,2014-12-02,2014-12-04,"First Class",DP-13165,"David Philippe",Consumer,"United States","New York City","New York",East,10035,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",119.96,4,0.00,52.78
714,US-2017-100048,2017-05-19,2017-05-24,"Standard Class",RS-19765,"Roland Schwarz",Corporate,"United States","Mount Vernon","New York",East,10550,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",307.98,2,0.00,89.31
715,US-2017-100048,2017-05-19,2017-05-24,"Standard Class",RS-19765,"Roland Schwarz",Corporate,"United States","Mount Vernon","New York",East,10550,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",299.97,3,0.00,113.99
727,CA-2017-144113,2017-09-16,2017-09-20,"Standard Class",JF-15355,"Jay Fein",Consumer,"United States",Austin,Texas,Central,78745,TEC-PH-10002170,Technology,Phones,"ClearSounds CSC500 Amplified Spirit Phone Corded phone",55.99,1,0.20,5.60
734,CA-2017-131954,2017-01-21,2017-01-25,"Standard Class",DS-13030,"Darrin Sayre","Home Office","United States",Seattle,Washington,West,98115,TEC-AC-10003610,Technology,Accessories,"Logitech Illuminated - Keyboard",179.97,3,0.00,86.39
739,CA-2014-132500,2014-09-08,2014-09-12,"Standard Class",GZ-14470,"Gary Zandusky",Consumer,"United States","San Francisco",California,West,94110,TEC-AC-10001383,Technology,Accessories,"Logitech Wireless Touch Keyboard K400",49.98,2,0.00,8.50
749,CA-2016-150889,2016-03-20,2016-03-22,"Second Class",PB-19105,"Peter Bühler",Consumer,"United States",Evanston,Illinois,Central,60201,TEC-PH-10000004,Technology,Phones,"Belkin iPhone and iPad Lightning Cable",11.99,1,0.20,0.90
754,CA-2016-110499,2016-04-07,2016-04-09,"First Class",YC-21895,"Yoseph Carroll",Corporate,"United States","San Francisco",California,West,94110,TEC-CO-10002095,Technology,Copiers,"Hewlett Packard 610 Color Digital Copier / Printer",1199.98,3,0.20,374.99
758,CA-2014-106803,2014-12-29,2015-01-02,"Standard Class",DC-13285,"Debra Catini",Consumer,"United States","Cottage Grove",Minnesota,Central,55016,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",119.80,4,0.00,47.92
763,CA-2015-114923,2015-02-08,2015-02-13,"Standard Class",LH-17020,"Lisa Hazard",Consumer,"United States",Columbus,Ohio,East,43229,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",107.98,3,0.40,-27.00
766,CA-2014-162775,2014-01-13,2014-01-15,"Second Class",CS-12250,"Chris Selesnick",Corporate,"United States","Bossier City",Louisiana,South,71111,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",646.74,6,0.00,258.70
772,CA-2017-104220,2017-01-30,2017-02-05,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States","Des Moines",Iowa,Central,50315,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",207.00,3,0.00,51.75
783,US-2015-157014,2015-10-03,2015-10-06,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Columbus,Ohio,East,43229,TEC-AC-10002167,Technology,Accessories,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",24.00,2,0.20,-2.70
785,US-2015-157014,2015-10-03,2015-10-06,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Columbus,Ohio,East,43229,TEC-AC-10000057,Technology,Accessories,"Microsoft Natural Ergonomic Keyboard 4000",47.98,2,0.20,0.60
793,CA-2016-105256,2016-05-20,2016-05-20,"Same Day",JK-15730,"Joe Kamberova",Consumer,"United States",Asheville,"North Carolina",South,28806,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1363.96,5,0.20,85.25
802,CA-2017-105809,2017-02-20,2017-02-23,"First Class",HW-14935,"Helen Wasserman",Corporate,"United States","San Diego",California,West,92105,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",215.97,2,0.20,18.90
807,CA-2014-134313,2014-11-01,2014-11-07,"Standard Class",RA-19915,"Russell Applegate",Consumer,"United States",Denver,Colorado,West,80219,TEC-PH-10001795,Technology,Phones,"ClearOne CHATAttach 160 - speaker phone",1983.97,4,0.20,248.00
809,CA-2015-140921,2015-02-03,2015-02-05,"First Class",AA-10375,"Allen Armold",Consumer,"United States",Omaha,Nebraska,Central,68104,TEC-AC-10004901,Technology,Accessories,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",149.97,3,0.00,50.99
813,CA-2014-151995,2014-10-13,2014-10-15,"First Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Edmonds,Washington,West,98026,TEC-AC-10001101,Technology,Accessories,"Sony 16GB Class 10 Micro SDHC R40 Memory Card",25.78,2,0.00,2.58
815,CA-2017-143686,2017-05-14,2017-05-14,"Same Day",PJ-19015,"Pauline Johnson",Consumer,"United States","Santa Ana",California,West,92704,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0.00,601.97
823,CA-2017-101434,2017-06-20,2017-06-27,"Standard Class",TR-21325,"Toby Ritter",Consumer,"United States",Belleville,"New Jersey",East,7109,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",239.97,3,0.00,71.99
825,US-2014-102071,2014-05-09,2014-05-15,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States","San Francisco",California,West,94110,TEC-AC-10003441,Technology,Accessories,"Kingston Digital DataTraveler 32GB USB 2.0",67.80,4,0.00,4.07
826,US-2014-102071,2014-05-09,2014-05-15,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States","San Francisco",California,West,94110,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0.00,40.31
832,CA-2017-129462,2017-06-16,2017-06-21,"Second Class",JE-15745,"Joel Eaton",Consumer,"United States",Florence,Kentucky,South,41042,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",191.98,2,0.00,51.83
833,CA-2017-129462,2017-06-16,2017-06-21,"Second Class",JE-15745,"Joel Eaton",Consumer,"United States",Florence,Kentucky,South,41042,TEC-PH-10002085,Technology,Phones,"Clarity 53712",65.99,1,0.00,17.16
836,CA-2016-165316,2016-07-23,2016-07-27,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Tampa,Florida,South,33614,TEC-MA-10004002,Technology,Machines,"Zebra GX420t Direct Thermal/Thermal Transfer Printer",265.48,1,0.50,-111.50
839,US-2016-137547,2016-03-07,2016-03-12,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States","Fort Worth",Texas,Central,76106,TEC-PH-10002365,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",21.07,3,0.20,1.58
847,CA-2015-114300,2015-10-13,2015-10-17,"Standard Class",AF-10885,"Art Foster",Consumer,"United States",Louisville,Kentucky,South,40214,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",83.72,7,0.00,23.44
850,CA-2014-107755,2014-02-07,2014-02-12,"Standard Class",CK-12760,"Cyma Kinney",Corporate,"United States",Linden,"New Jersey",East,7036,TEC-AC-10000710,Technology,Accessories,"Maxell DVD-RAM Discs",115.36,7,0.00,49.60
863,CA-2016-134474,2016-01-05,2016-01-07,"Second Class",AJ-10795,"Anthony Johnson",Corporate,"United States",Jacksonville,Florida,South,32216,TEC-AC-10001714,Technology,Accessories,"Logitech MX Performance Wireless Mouse",191.47,6,0.20,40.69
865,CA-2016-134474,2016-01-05,2016-01-07,"Second Class",AJ-10795,"Anthony Johnson",Corporate,"United States",Jacksonville,Florida,South,32216,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.18,2,0.20,5.18
871,CA-2016-158099,2016-09-03,2016-09-05,"First Class",PK-18910,"Paul Knutson","Home Office","United States",Philadelphia,Pennsylvania,East,19143,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",280.78,3,0.40,-46.80
877,CA-2016-116736,2016-01-17,2016-01-21,"Standard Class",CC-12430,"Chuck Clark","Home Office","United States",Concord,"New Hampshire",East,3301,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",29.99,1,0.00,13.20
878,CA-2016-116736,2016-01-17,2016-01-21,"Standard Class",CC-12430,"Chuck Clark","Home Office","United States",Concord,"New Hampshire",East,3301,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,0.00,66.95
890,CA-2017-132934,2017-06-20,2017-06-26,"Standard Class",JE-15475,"Jeremy Ellison",Consumer,"United States","New Rochelle","New York",East,10801,TEC-AC-10000927,Technology,Accessories,"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ",149.95,5,0.00,15.00
894,CA-2017-133256,2017-06-26,2017-06-27,"First Class",TH-21550,"Tracy Hopkins","Home Office","United States",Detroit,Michigan,Central,48227,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",543.92,8,0.00,135.98
903,CA-2017-132353,2017-09-15,2017-09-17,"First Class",DB-13060,"Dave Brooks",Consumer,"United States",Chicago,Illinois,Central,60653,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",323.98,3,0.20,20.25
908,CA-2017-143259,2017-12-30,2018-01-03,"Standard Class",PO-18865,"Patrick O'Donnell",Consumer,"United States","New York City","New York",East,10009,TEC-PH-10004774,Technology,Phones,"Gear Head AU3700S Headset",90.93,7,0.00,2.73
910,CA-2017-137596,2017-09-02,2017-09-07,"Standard Class",BE-11335,"Bill Eplett","Home Office","United States",Jackson,Michigan,Central,49201,TEC-PH-10001494,Technology,Phones,"Polycom CX600 IP Phone VoIP phone",1199.80,4,0.00,323.95
911,CA-2017-137596,2017-09-02,2017-09-07,"Standard Class",BE-11335,"Bill Eplett","Home Office","United States",Jackson,Michigan,Central,49201,TEC-AC-10004666,Technology,Accessories,"Maxell iVDR EX 500GB Cartridge",1928.78,7,0.00,829.38
915,CA-2017-102519,2017-11-27,2017-11-29,"First Class",BM-11650,"Brian Moss",Corporate,"United States",Milwaukee,Wisconsin,Central,53209,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",143.73,9,0.00,56.05
922,CA-2015-111164,2015-04-11,2015-04-15,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","New York City","New York",East,10009,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",85.14,3,0.00,34.91
923,CA-2015-111164,2015-04-11,2015-04-15,"Standard Class",SE-20110,"Sanjit Engle",Consumer,"United States","New York City","New York",East,10009,TEC-PH-10004531,Technology,Phones,"OtterBox Commuter Series Case - iPhone 5 & 5s",21.99,1,0.00,10.56
927,CA-2014-132962,2014-09-13,2014-09-16,"First Class",JM-15535,"Jessica Myrick",Consumer,"United States",Philadelphia,Pennsylvania,East,19143,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",252.00,5,0.20,53.55
938,US-2017-111745,2017-11-05,2017-11-06,"First Class",RA-19885,"Ruben Ausman",Corporate,"United States",Farmington,"New Mexico",West,87401,TEC-AC-10003911,Technology,Accessories,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",159.99,1,0.00,54.40
957,CA-2017-102414,2017-05-15,2017-05-18,"Second Class",JA-15970,"Joseph Airdo",Consumer,"United States",Phoenix,Arizona,West,85023,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,0.20,2.59
972,CA-2014-115791,2014-01-16,2014-01-18,"Second Class",DL-13315,"Delfina Latchford",Consumer,"United States",Philadelphia,Pennsylvania,East,19134,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",124.20,3,0.40,-31.05
975,US-2017-103247,2017-10-05,2017-10-08,"Second Class",PO-19195,"Phillina Ober","Home Office","United States","New York City","New York",East,10011,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",160.93,7,0.00,3.22
